class_id,dir
0,R4/images/yd012_R4_1_train.png
0,R4/images/yd012_R4_2_train.png
0,R4/images/yd012_R4_3_train.png
0,R4/images/yd012_R4_4_train.png
1,R4/images/yd015_R4_1_train.png
1,R4/images/yd015_R4_2_train.png
1,R4/images/yd015_R4_3_train.png
1,R4/images/yd015_R4_4_train.png
2,R4/images/yd022_R4_1_train.png
2,R4/images/yd022_R4_2_train.png
2,R4/images/yd022_R4_3_train.png
2,R4/images/yd022_R4_4_train.png
3,R4/images/yd024_R4_1_train.png
3,R4/images/yd024_R4_2_train.png
3,R4/images/yd024_R4_3_train.png
3,R4/images/yd024_R4_4_train.png
4,R4/images/yd030_R4_1_train.png
4,R4/images/yd030_R4_2_train.png
4,R4/images/yd030_R4_3_train.png
4,R4/images/yd030_R4_4_train.png
5,R4/images/yd031_R4_1_train.png
5,R4/images/yd031_R4_2_train.png
5,R4/images/yd031_R4_3_train.png
5,R4/images/yd031_R4_4_train.png
6,R4/images/yd042_R4_1_train.png
6,R4/images/yd042_R4_2_train.png
6,R4/images/yd042_R4_3_train.png
6,R4/images/yd042_R4_4_train.png
7,R4/images/yd054_R4_1_train.png
7,R4/images/yd054_R4_2_train.png
7,R4/images/yd054_R4_3_train.png
7,R4/images/yd054_R4_4_train.png
8,R4/images/yd061_R4_1_train.png
8,R4/images/yd061_R4_2_train.png
8,R4/images/yd061_R4_3_train.png
8,R4/images/yd061_R4_4_train.png
9,R4/images/yd064_R4_1_train.png
9,R4/images/yd064_R4_2_train.png
9,R4/images/yd064_R4_3_train.png
9,R4/images/yd064_R4_4_train.png
10,R4/images/yd080_R4_1_train.png
10,R4/images/yd080_R4_2_train.png
10,R4/images/yd080_R4_3_train.png
10,R4/images/yd080_R4_4_train.png
11,R4/images/yd081_R4_1_train.png
11,R4/images/yd081_R4_2_train.png
11,R4/images/yd081_R4_3_train.png
11,R4/images/yd081_R4_4_train.png
12,R4/images/yd125_R4_1_train.png
12,R4/images/yd125_R4_2_train.png
12,R4/images/yd125_R4_3_train.png
12,R4/images/yd125_R4_4_train.png
13,R4/images/yd141_R4_1_train.png
13,R4/images/yd141_R4_2_train.png
13,R4/images/yd141_R4_3_train.png
13,R4/images/yd141_R4_4_train.png
14,R4/images/yd142_R4_1_train.png
14,R4/images/yd142_R4_2_train.png
14,R4/images/yd142_R4_3_train.png
14,R4/images/yd142_R4_4_train.png
15,R4/images/yd143_R4_1_train.png
15,R4/images/yd143_R4_2_train.png
15,R4/images/yd143_R4_3_train.png
15,R4/images/yd143_R4_4_train.png
16,R4/images/yd144_R4_1_train.png
16,R4/images/yd144_R4_2_train.png
16,R4/images/yd144_R4_3_train.png
16,R4/images/yd144_R4_4_train.png
17,R4/images/yd145_R4_1_train.png
17,R4/images/yd145_R4_2_train.png
17,R4/images/yd145_R4_3_train.png
17,R4/images/yd145_R4_4_train.png
18,R4/images/yd147_R4_1_train.png
18,R4/images/yd147_R4_2_train.png
18,R4/images/yd147_R4_3_train.png
18,R4/images/yd147_R4_4_train.png
19,R4/images/yd149_R4_1_train.png
19,R4/images/yd149_R4_2_train.png
19,R4/images/yd149_R4_3_train.png
19,R4/images/yd149_R4_4_train.png
20,R4/images/yd150_R4_1_train.png
20,R4/images/yd150_R4_2_train.png
20,R4/images/yd150_R4_3_train.png
20,R4/images/yd150_R4_4_train.png
21,R4/images/yd151_R4_1_train.png
21,R4/images/yd151_R4_2_train.png
21,R4/images/yd151_R4_3_train.png
21,R4/images/yd151_R4_4_train.png
22,R4/images/yd152_R4_1_train.png
22,R4/images/yd152_R4_2_train.png
22,R4/images/yd152_R4_3_train.png
22,R4/images/yd152_R4_4_train.png
23,R4/images/yd153_R4_1_train.png
23,R4/images/yd153_R4_2_train.png
23,R4/images/yd153_R4_3_train.png
